"card_slug","card_name","issuer","rank","picking_rate_percent","monthly_saving","previous_spend","monthly_cap","rule_count","tier_count","has_external_benchmark","risk_score","priority","risk_signals","source_url","search_queries"
"naver-card-10049","아메리칸 엑스프레스 리저브","삼성","291","0.000","0","1000000","5000","5","1","false","8","P3","not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1692&alncmpC=QACDMB20&affcode=QACDMB20&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1692_%EC%95%84%EB%A9%94%EB%A6%AC%EC%B9%B8%20%EC%97%91%EC%8A%A4%ED%94%84%EB%A0%88%EC%8A%A4%20%EB%A6%AC%EC%A0%80%EB%B8%8C&utm_campaign=%EC%95%84%EB%A9%94%EB%A6%AC%EC%B9%B8%20%EC%97%91%EC%8A%A4%ED%94%84%EB%A0%88%EC%8A%A4%20%EB%A6%AC%EC%A0%80%EB%B8%8C&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","아메리칸 엑스프레스 리저브 피킹률 | 아메리칸 엑스프레스 리저브 실제 혜택 | 삼성 아메리칸 엑스프레스 리저브 카드 추천"
"naver-card-10235","THE iD. TITANIUM (포인트)","삼성","292","0.000","0","500000","5000","1","1","false","8","P3","not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1777&alncmpC=QACDMB20&affcode=QACDMB20&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1777_THE%20iD.%20TITANIUM%20%28%ED%8F%AC%EC%9D%B8%ED%8A%B8%29&utm_campaign=THE%20iD.%20TITANIUM%20%28%ED%8F%AC%EC%9D%B8%ED%8A%B8%29&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","THE iD. TITANIUM (포인트) 피킹률 | THE iD. TITANIUM (포인트) 실제 혜택 | 삼성 THE iD. TITANIUM (포인트) 카드 추천"
"naver-card-10600","BLISS Point (IBK포인트)","IBK기업은행","293","0.000","0","500000","5000","3","1","false","28","P2","estimated_rule | not_officially_verified","https://cardapplication.ibk.co.kr/card/index.do?card_prdc_id=104561&ad_cd=nvmo&mz_cd=ADAGENC&qrYn=Y","BLISS Point (IBK포인트) 피킹률 | BLISS Point (IBK포인트) 실제 혜택 | IBK기업은행 BLISS Point (IBK포인트) 카드 추천"
"naver-card-10601","BLISS Mileage (대한항공)","IBK기업은행","294","0.000","0","500000","5000","2","1","false","28","P2","estimated_rule | not_officially_verified","https://cardapplication.ibk.co.kr/card/index.do?card_prdc_id=104506&ad_cd=nvmo&mz_cd=ADAGENC&qrYn=Y","BLISS Mileage (대한항공) 피킹률 | BLISS Mileage (대한항공) 실제 혜택 | IBK기업은행 BLISS Mileage (대한항공) 카드 추천"
"naver-card-10340","I-MILEAGE(대한항공)","IBK기업은행","295","0.000","0","500000","5000","2","1","false","28","P2","estimated_rule | not_officially_verified","https://www.ibk.co.kr/cardbiz/detailBizNew.ibk?pageId=CA01020000&PDLN_CD=12&PDGR_CD=11&PDTM_CD=344&PDCD=0001&ad_cd=nvmo&mz_cd=ADGROUN","I-MILEAGE(대한항공) 피킹률 | I-MILEAGE(대한항공) 실제 혜택 | IBK기업은행 I-MILEAGE(대한항공) 카드 추천"
"naver-card-10321","KT DC PLUS BC 바로카드","BC","296","0.000","0","300000","13000","2","1","false","28","P2","estimated_rule | not_officially_verified","https://app.paybooc.co.kr/ui/appLink?landingId=P0901PG002W&cardPdctCd=103125&incnChnlDv=Mobile&affiCd=R011","KT DC PLUS BC 바로카드 피킹률 | KT DC PLUS BC 바로카드 실제 혜택 | BC KT DC PLUS BC 바로카드 카드 추천"
"naver-card-10552","BC 바로 Air Master카드","BC","297","0.000","0","500000","5000","1","1","false","8","P3","not_officially_verified","https://app.paybooc.co.kr/ui/appLink?landingId=P0901PG002W&cardPdctCd=104452&incnChnlDv=Mobile&affiCd=R011","BC 바로 Air Master카드 피킹률 | BC 바로 Air Master카드 실제 혜택 | BC BC 바로 Air Master카드 카드 추천"
"naver-card-10553","BC 바로 Air Max 카드","BC","298","0.000","0","500000","5000","1","1","false","8","P3","not_officially_verified","https://app.paybooc.co.kr/ui/appLink?landingId=P0901PG002W&cardPdctCd=104453&incnChnlDv=Mobile&affiCd=R011","BC 바로 Air Max 카드 피킹률 | BC 바로 Air Max 카드 실제 혜택 | BC BC 바로 Air Max 카드 카드 추천"
"naver-card-10357","KT 마이알뜰폰 BC 바로카드","BC","299","0.000","0","300000","13000","2","1","false","28","P2","estimated_rule | not_officially_verified","https://app.paybooc.co.kr/ui/appLink?landingId=P0901PG002W&cardPdctCd=103127&incnChnlDv=Mobile&affiCd=R011","KT 마이알뜰폰 BC 바로카드 피킹률 | KT 마이알뜰폰 BC 바로카드 실제 혜택 | BC KT 마이알뜰폰 BC 바로카드 카드 추천"
"naver-card-10550","THE iD. 1st","삼성","300","0.000","0","500000","5000","1","1","false","8","P3","not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1886&alncmpC=QACDMB20&affcode=QACDMB20&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1886_THE%20iD.%201st&utm_campaign=THE%20iD.%201st&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","THE iD. 1st 피킹률 | THE iD. 1st 실제 혜택 | 삼성 THE iD. 1st 카드 추천"
"naver-card-10266","K-22(Mileage)","IBK기업은행","301","0.000","0","500000","5000","2","1","false","8","P3","not_officially_verified","https://www.ibk.co.kr/cardbiz/detailBizNew.ibk?PDLN_CD=12&PDGR_CD=11&PDTM_CD=340&PDCD=0002&ad_cd=nvmo&mz_cd=ADGROUN","K-22(Mileage) 피킹률 | K-22(Mileage) 실제 혜택 | IBK기업은행 K-22(Mileage) 카드 추천"
"naver-card-10568","THE 1(스카이패스)","삼성","302","0.000","0","500000","5000","1","1","false","8","P3","not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1450&alncmpC=QACDMB28&affcode=QACDMB28&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1450_THE%201%28%EC%8A%A4%EC%B9%B4%EC%9D%B4%ED%8C%A8%EC%8A%A4%29&utm_campaign=THE%201%28%EC%8A%A4%EC%B9%B4%EC%9D%B4%ED%8C%A8%EC%8A%A4%29&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","THE 1(스카이패스) 피킹률 | THE 1(스카이패스) 실제 혜택 | 삼성 THE 1(스카이패스) 카드 추천"
"naver-card-10389","디지로카 Auto","롯데","303","0.000","0","500000","30000","1","1","false","43","P2","estimated_rule | single_tier_high_cap | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=94315&vtCdKndC=P15590-A15590&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2407_auto_04&utm_term=신용카드","디지로카 Auto 피킹률 | 디지로카 Auto 실제 혜택 | 롯데 디지로카 Auto 카드 추천"
"naver-card-1312","KB국민 마일리지 가온카드(대한항공)","KB국민","304","0.000","0","0","1000","2","1","false","28","P2","estimated_rule | not_officially_verified","https://m.kbcard.com/CRD/DVIEW/MCAMCXHIACRC0002?allianceCode=09153&mainCC=b","KB국민 마일리지 가온카드(대한항공) 피킹률 | KB국민 마일리지 가온카드(대한항공) 실제 혜택 | KB국민 KB국민 마일리지 가온카드(대한항공) 카드 추천"
"naver-card-10514","디지로카 Travel","롯데","305","0.000","0","0","20000","2","1","false","28","P2","estimated_rule | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=101478&vtCdKndC=P15731-A15731&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2507_travel_01&utm_term=신용카드","디지로카 Travel 피킹률 | 디지로카 Travel 실제 혜택 | 롯데 디지로카 Travel 카드 추천"
"naver-card-10323","현대카드ZERO Edition3(포인트형)","현대","306","0.000","0","0","1000","1","1","false","8","P3","not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardWcd=MZROE3&eventCode=DMUYH","현대카드ZERO Edition3(포인트형) 피킹률 | 현대카드ZERO Edition3(포인트형) 실제 혜택 | 현대 현대카드ZERO Edition3(포인트형) 카드 추천"
"naver-card-10497","현대카드 ZERO Up","현대","307","0.000","0","0","20000","10","1","false","28","P2","estimated_rule | not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardWcd=ZRUP&eventCode=DMVHI","현대카드 ZERO Up 피킹률 | 현대카드 ZERO Up 실제 혜택 | 현대 현대카드 ZERO Up 카드 추천"
"naver-card-10335","현대카드MM","현대","308","0.000","0","500000","20000","3","1","false","28","P2","estimated_rule | not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardWcd=MPE4&eventCode=DMV3P","현대카드MM 피킹률 | 현대카드MM 실제 혜택 | 현대 현대카드MM 카드 추천"
"naver-card-10353","현대카드 Summit","현대","309","0.000","0","500000","20000","1","1","false","28","P2","estimated_rule | not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardWcd=SPM&eventCode=DMV77","현대카드 Summit 피킹률 | 현대카드 Summit 실제 혜택 | 현대 현대카드 Summit 카드 추천"
"naver-card-10594","the Orange","현대","310","0.000","0","500000","20000","3","1","false","28","P2","estimated_rule | not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardflag=TO&cardWcd=TO&eventCode=ANB27","the Orange 피킹률 | the Orange 실제 혜택 | 현대 the Orange 카드 추천"
"naver-card-10466","현대카드 Summit CE","현대","311","0.000","0","500000","5000","3","1","false","28","P2","estimated_rule | not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardwcd=BTMCE&eventCode=DMVF0","현대카드 Summit CE 피킹률 | 현대카드 Summit CE 실제 혜택 | 현대 현대카드 Summit CE 카드 추천"
"naver-card-10322","현대카드ZERO Edition3(할인형)","현대","312","0.000","0","0","10000","3","1","false","28","P2","estimated_rule | not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardWcd=ZROE3&eventCode=DMUUT","현대카드ZERO Edition3(할인형) 피킹률 | 현대카드ZERO Edition3(할인형) 실제 혜택 | 현대 현대카드ZERO Edition3(할인형) 카드 추천"
"naver-card-10534","현대카드T","현대","313","0.000","0","0","1000","3","1","false","28","P2","estimated_rule | not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardWcd=HCT&eventCode=ANB24","현대카드T 피킹률 | 현대카드T 실제 혜택 | 현대 현대카드T 카드 추천"
"naver-card-10413","the Pink Edition2","현대","314","0.000","0","1000000","10000","3","1","false","28","P2","estimated_rule | not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardwcd=TPIE2&eventCode=DMVAC","the Pink Edition2 피킹률 | the Pink Edition2 실제 혜택 | 현대 the Pink Edition2 카드 추천"
"naver-card-10515","디지로카 Travel 프리미엄","롯데","315","0.000","0","0","100000","3","1","false","63","P1","estimated_rule | single_tier_high_cap | monthly_cap_outlier | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=101479&vtCdKndC=P15736-A15736&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2507_travelP_01&utm_term=신용카드","디지로카 Travel 프리미엄 피킹률 | 디지로카 Travel 프리미엄 실제 혜택 | 롯데 디지로카 Travel 프리미엄 카드 추천"
"naver-card-10525","BIZ THE iD. PLATINUM (포인트)","삼성","316","0.000","0","500000","5000","3","1","false","28","P2","estimated_rule | not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1802&alncmpC=QACDMB20&affcode=QACDMB20&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1802_BIZ%20THE%20iD.%20PLATINUM%20%28%ED%8F%AC%EC%9D%B8%ED%8A%B8%29&utm_campaign=BIZ%20THE%20iD.%20PLATINUM%20%28%ED%8F%AC%EC%9D%B8%ED%8A%B8%29&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","BIZ THE iD. PLATINUM (포인트) 피킹률 | BIZ THE iD. PLATINUM (포인트) 실제 혜택 | 삼성 BIZ THE iD. PLATINUM (포인트) 카드 추천"
"naver-card-10359","현대카드 MX Black Edition2","현대","317","0.000","0","1000000","10000","1","1","false","28","P2","estimated_rule | not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardWcd=MXBE2&eventCode=DMV85","현대카드 MX Black Edition2 피킹률 | 현대카드 MX Black Edition2 실제 혜택 | 현대 현대카드 MX Black Edition2 카드 추천"
"naver-card-10411","the Green Edition3","현대","318","0.000","0","1000000","15000","2","1","false","28","P2","estimated_rule | not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardWcd=TGE3&eventCode=DMVB8","the Green Edition3 피킹률 | the Green Edition3 실제 혜택 | 현대 the Green Edition3 카드 추천"
"naver-card-10232","IBK i-ALL 카드","IBK기업은행","319","0.000","0","0","20000","1","1","false","28","P2","estimated_rule | not_officially_verified","https://www.ibk.co.kr/cardbiz/detailBizNew.ibk?PDLN_CD=12&PDGR_CD=11&PDTM_CD=338&PDCD=0001&ad_cd=nvmo&mz_cd=ADGROUN","IBK i-ALL 카드 피킹률 | IBK i-ALL 카드 실제 혜택 | IBK기업은행 IBK i-ALL 카드 카드 추천"
"naver-card-10591","일년의 설렘카드","IBK기업은행","320","0.000","0","5000000","5000","1","1","false","8","P3","not_officially_verified","https://www.ibk.co.kr/cardbiz/detailBizNew.ibk?PDLN_CD=12&PDGR_CD=11&PDTM_CD=310&PDCD=0001&ad_cd=nvpc&mz_cd=ADGROUN","일년의 설렘카드 피킹률 | 일년의 설렘카드 실제 혜택 | IBK기업은행 일년의 설렘카드 카드 추천"
"naver-card-1337","IBK-Syrup카드","IBK기업은행","321","0.000","0","300000","5000","1","1","false","58","P0","fallback_rule | not_officially_verified","https://www.ibk.co.kr/cardbiz/detailBizNew.ibk?pageId=CA01020000&PDLN_CD=12&PDGR_CD=11&PDTM_CD=287&PDCD=0001&ad_cd=nvmo&mz_cd=ADGROUN","IBK-Syrup카드 피킹률 | IBK-Syrup카드 실제 혜택 | IBK기업은행 IBK-Syrup카드 카드 추천"
"naver-card-10265","K-22(Point)","IBK기업은행","322","0.000","0","500000","5000","3","1","false","8","P3","not_officially_verified","https://www.ibk.co.kr/cardbiz/detailBizNew.ibk?PDLN_CD=12&PDGR_CD=11&PDTM_CD=340&PDCD=0001&ad_cd=nvmo&mz_cd=ADGROUN","K-22(Point) 피킹률 | K-22(Point) 실제 혜택 | IBK기업은행 K-22(Point) 카드 추천"
"naver-card-10395","하나 트래블로그 SKYPASS 신용카드","하나","323","0.000","0","0","1000","1","1","false","8","P3","not_officially_verified","https://m.hanacard.co.kr/MKCDCM1010M.web?CD_PD_SEQ=17960","하나 트래블로그 SKYPASS 신용카드 피킹률 | 하나 트래블로그 SKYPASS 신용카드 실제 혜택 | 하나 하나 트래블로그 SKYPASS 신용카드 카드 추천"
"naver-card-10396","트래블로그 PRESTIGE 신용카드","하나","324","0.000","0","500000","5000","2","1","false","8","P3","not_officially_verified","https://m.hanacard.co.kr/MKCDCM1010M.web?CD_PD_SEQ=17976","트래블로그 PRESTIGE 신용카드 피킹률 | 트래블로그 PRESTIGE 신용카드 실제 혜택 | 하나 트래블로그 PRESTIGE 신용카드 카드 추천"
"naver-card-10371","JADE Prime","하나","325","0.000","0","500000","50000","1","1","false","23","P3","single_tier_high_cap | not_officially_verified","https://m.hanacard.co.kr/JADEINTROM.web?CD_PD_SEQ=17844","JADE Prime 피킹률 | JADE Prime 실제 혜택 | 하나 JADE Prime 카드 추천"
"naver-card-10289","신한카드 My TeenS","신한","326","0.000","0","200000","5000","1","1","false","58","P0","fallback_rule | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1210370_2207.html?empSeq=541&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mobile_myteens","신한카드 My TeenS 피킹률 | 신한카드 My TeenS 실제 혜택 | 신한 신한카드 My TeenS 카드 추천"
"naver-card-10058","KB국민 KB Pay 챌린지카드","KB국민","327","0.000","0","0","50000","1","1","false","23","P3","single_tier_high_cap | not_officially_verified","https://m.kbcard.com/CRD/DVIEW/MCAMCXHIACRC0002?allianceCode=09113&mainCC=b","KB국민 KB Pay 챌린지카드 피킹률 | KB국민 KB Pay 챌린지카드 실제 혜택 | KB국민 KB국민 KB Pay 챌린지카드 카드 추천"
"naver-card-10544","힐튼 아너스 아멕스 프리미엄","롯데","328","0.000","0","500000","5000","1","1","false","28","P2","estimated_rule | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=102598&vtCdKndC=P14735-A14735&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=pc_card_application&utm_content=2510_hiltonp_02&utm_term=신용카드","힐튼 아너스 아멕스 프리미엄 피킹률 | 힐튼 아너스 아멕스 프리미엄 실제 혜택 | 롯데 힐튼 아너스 아멕스 프리미엄 카드 추천"
"naver-card-10545","힐튼 아너스 아멕스","롯데","329","0.000","0","500000","247000","1","1","false","63","P1","estimated_rule | single_tier_high_cap | monthly_cap_outlier | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=102597&vtCdKndC=P14733-A14733&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card_application&utm_content=2510_hilton_01&utm_term=신용카드","힐튼 아너스 아멕스 피킹률 | 힐튼 아너스 아멕스 실제 혜택 | 롯데 힐튼 아너스 아멕스 카드 추천"
"naver-card-10475","KB국민 WE:SH All+ 카드","KB국민","330","0.000","0","400000","2500","3","1","false","28","P2","estimated_rule | not_officially_verified","https://m.kbcard.com/CRD/DVIEW/MCAMCXHIACRC0002?allianceCode=09297&mainCC=b","KB국민 WE:SH All+ 카드 피킹률 | KB국민 WE:SH All+ 카드 실제 혜택 | KB국민 KB국민 WE:SH All+ 카드 카드 추천"
"naver-card-10620","KB NEED Global 카드","KB국민","331","0.000","0","0","1000","1","1","false","28","P2","estimated_rule | not_officially_verified","https://m.kbcard.com/CRD/DVIEW/MCAMCXHIACRC0002?mainCC=b&allianceCode=09137&solicitorcode=7030023030&jehuId=NPAY","KB NEED Global 카드 피킹률 | KB NEED Global 카드 실제 혜택 | KB국민 KB NEED Global 카드 카드 추천"
"naver-card-10422","KB국민 HERITAGE Classic (스카이패스형)","KB국민","332","0.000","0","500000","10000","3","1","false","28","P2","estimated_rule | not_officially_verified","https://m.kbcard.com/CRD/DVIEW/MCAMCXHIACRC0002?allianceCode=09139&mainCC=b&solicitorcode=7030023030&jehuId=NPAY","KB국민 HERITAGE Classic (스카이패스형) 피킹률 | KB국민 HERITAGE Classic (스카이패스형) 실제 혜택 | KB국민 KB국민 HERITAGE Classic (스카이패스형) 카드 추천"
"naver-card-10459","현대카드 Boutique - Copper","현대","333","0.000","0","500000","5000","1","1","false","28","P2","estimated_rule | not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardwcd=BTCP&eventCode=DMVDZ","현대카드 Boutique - Copper 피킹률 | 현대카드 Boutique - Copper 실제 혜택 | 현대 현대카드 Boutique - Copper 카드 추천"
"naver-card-10460","현대카드 Boutique - Satin","현대","334","0.000","0","500000","5000","1","1","false","28","P2","estimated_rule | not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardwcd=BTST&eventCode=DMVEY","현대카드 Boutique - Satin 피킹률 | 현대카드 Boutique - Satin 실제 혜택 | 현대 현대카드 Boutique - Satin 카드 추천"
"naver-card-10461","현대카드 Boutique - Velvet","현대","335","0.000","0","500000","5000","1","1","false","28","P2","estimated_rule | not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardwcd=BTVV&eventCode=DMVE2","현대카드 Boutique - Velvet 피킹률 | 현대카드 Boutique - Velvet 실제 혜택 | 현대 현대카드 Boutique - Velvet 카드 추천"
"naver-card-10481","KB YOU Wish up 카드","KB국민","336","0.000","0","400000","2500","1","1","false","28","P2","estimated_rule | not_officially_verified","https://m.kbcard.com/CRD/DVIEW/MCAMCXHIACRC0002?mainCC=b&allianceCode=09298&solicitorcode=7030023030&jehuId=NPAY","KB YOU Wish up 카드 피킹률 | KB YOU Wish up 카드 실제 혜택 | KB국민 KB YOU Wish up 카드 카드 추천"
"naver-card-10386","KB국민 WE:SH Daily 카드","KB국민","337","0.000","0","400000","3500","1","1","false","28","P2","estimated_rule | not_officially_verified","https://m.kbcard.com/CRD/DVIEW/MCAMCXHIACRC0002?mainCC=b&allianceCode=09570","KB국민 WE:SH Daily 카드 피킹률 | KB국민 WE:SH Daily 카드 실제 혜택 | KB국민 KB국민 WE:SH Daily 카드 카드 추천"
"naver-card-10563","캐시노트 BUSINESS 현대카드","현대","338","0.000","0","1000000","5000","6","1","false","28","P2","estimated_rule | not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardWcd=SMECN","캐시노트 BUSINESS 현대카드 피킹률 | 캐시노트 BUSINESS 현대카드 실제 혜택 | 현대 캐시노트 BUSINESS 현대카드 카드 추천"
"naver-card-10574","KB국민 All 카드","KB국민","339","0.000","0","400000","40000","2","1","false","43","P2","estimated_rule | single_tier_high_cap | not_officially_verified","https://m.kbcard.com/CRD/DVIEW/MCAMCXHIACRC0002?mainCC=b&allianceCode=09922&solicitorcode=7030023030&jehuId=NPAY","KB국민 All 카드 피킹률 | KB국민 All 카드 실제 혜택 | KB국민 KB국민 All 카드 카드 추천"
"naver-card-10423","KB국민 HERITAGE Classic (할인형)","KB국민","340","0.000","0","500000","10000","2","1","false","28","P2","estimated_rule | not_officially_verified","https://m.kbcard.com/CRD/DVIEW/MCAMCXHIACRC0002?mainCC=b&allianceCode=09138&solicitorcode=7030023030&jehuId=NPAY","KB국민 HERITAGE Classic (할인형) 피킹률 | KB국민 HERITAGE Classic (할인형) 실제 혜택 | KB국민 KB국민 HERITAGE Classic (할인형) 카드 추천"
"naver-card-10628","신한법인카드 SKYPASS","신한","341","0.000","0","0","1000","1","1","false","58","P0","fallback_rule | not_officially_verified","https://www.shinhancard.com/cconts/html/card_request/card_info/mileagesave/2204067_101557.html?","신한법인카드 SKYPASS 피킹률 | 신한법인카드 SKYPASS 실제 혜택 | 신한 신한법인카드 SKYPASS 카드 추천"
"naver-card-10053","메리어트 본보이™ 더 베스트 신한카드","신한","342","0.000","0","300000","5000","1","1","false","58","P0","fallback_rule | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/premium/1200288_2205.html?EntryLoc2=3032&empSeq=2&btnApp=dp1&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mobile_marriott","메리어트 본보이™ 더 베스트 신한카드 피킹률 | 메리어트 본보이™ 더 베스트 신한카드 실제 혜택 | 신한 메리어트 본보이™ 더 베스트 신한카드 카드 추천"
"naver-card-10469","신한카드 The CLASSIC-S","신한","343","0.000","0","500000","5000","1","1","false","58","P0","fallback_rule | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/premium/1196402_2205.html?EntryLoc2=2987&empSeq=566&btnApp=DP1W&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mo_classicms&utm_content=card&utm_term={keyword}","신한카드 The CLASSIC-S 피킹률 | 신한카드 The CLASSIC-S 실제 혜택 | 신한 신한카드 The CLASSIC-S 카드 추천"
"naver-card-10467","신한카드 The CLASSIC-V","신한","344","0.000","0","500000","5000","1","1","false","58","P0","fallback_rule | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/premium/1216601_2205.html?EntryLoc2=3198&empSeq=555&btnApp=dp01&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mo_classicv&utm_content=card&utm_term={keyword}","신한카드 The CLASSIC-V 피킹률 | 신한카드 The CLASSIC-V 실제 혜택 | 신한 신한카드 The CLASSIC-V 카드 추천"
"naver-card-10151","신한카드 플리","신한","345","0.000","0","400000","6000","3","1","false","28","P2","estimated_rule | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1216829_2207.html?empSeq=592&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mo_pli&utm_content=card&utm_term={keyword}","신한카드 플리 피킹률 | 신한카드 플리 실제 혜택 | 신한 신한카드 플리 카드 추천"
"naver-card-10207","신한카드 알뜰More(알뜰모아)","신한","346","0.000","0","400000","15000","1","1","false","58","P0","fallback_rule | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1219175_2207.html","신한카드 알뜰More(알뜰모아) 피킹률 | 신한카드 알뜰More(알뜰모아) 실제 혜택 | 신한 신한카드 알뜰More(알뜰모아) 카드 추천"
"naver-card-10260","신한카드 Globus","신한","347","0.000","0","300000","5000","1","1","false","28","P2","estimated_rule | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1221213_2207.html?EntryLoc2=3317&empSeq=503&btnApp=dp01&utm_source=naver%5Fcredit&utm_medium=cpc&utm_campaign=online%5Fmobile%5Fglobus","신한카드 Globus 피킹률 | 신한카드 Globus 실제 혜택 | 신한 신한카드 Globus 카드 추천"
"naver-card-10535","코웨이 신한카드","신한","348","0.000","0","1500000","300000","1","1","false","63","P1","estimated_rule | single_tier_high_cap | monthly_cap_outlier | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1234723_2207.html?EntryLoc=4450&empSeq=503&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mobile_coway","코웨이 신한카드 피킹률 | 코웨이 신한카드 실제 혜택 | 신한 코웨이 신한카드 카드 추천"
"naver-card-10491","클래시 트래블카드","NH농협","349","0.000","0","0","30000","4","1","false","43","P2","estimated_rule | single_tier_high_cap | not_officially_verified","https://card.nonghyup.com/index_cardProd.html?SERVICE_ID=IPCC2021R&NAVIGATE_TYPE=1&cd_wrs_sqno=90010544&FromSite=53","클래시 트래블카드 피킹률 | 클래시 트래블카드 실제 혜택 | NH농협 클래시 트래블카드 카드 추천"
